18:00:00,2.022036E+03,3.698553E+04,1.043657E-01,3.235954E+00,5.258273E+03,2.552049E+04,2.714015E-01,2.232849E+00,9.316852E+03,3.028094E+04,4.808817E-01,2.649338E+00,4.414848E+03,8.763581E+03,2.278676E-01,7.667614E-01,2.887727E+03,5.588194E+03,1.490469E-01,4.889320E-01,4.422127E+03,8.784002E+03,2.282434E-01,7.685433E-01,2.909769E+03,1.040897E+04,1.501846E-01,9.107115E-01,2.669885E+03,6.466869E+03,1.378035E-01,5.658071E-01,1.789899E+03,4.134821E+03,9.238391E-02,3.617665E-01,2.701036E+03,6.534695E+03,1.394114E-01,5.717363E-01,1.808919E+03,8.915982E+03,9.336558E-02,7.800748E-01,3.480185E+03,7.718315E+03,1.796261E-01,6.753051E-01,2.300106E+03,4.939177E+03,1.187176E-01,4.321456E-01,3.495614E+03,7.763437E+03,1.804225E-01,6.792480E-01,2.321817E+03,9.740188E+03,1.198381E-01,8.521942E-01 
18:15:00,2.008148E+03,3.694431E+04,1.036489E-01,3.232348E+00,5.225197E+03,2.547741E+04,2.696943E-01,2.229079E+00,9.264929E+03,3.007100E+04,4.782017E-01,2.630969E+00,4.441352E+03,8.730465E+03,2.292356E-01,7.638643E-01,2.905588E+03,5.484381E+03,1.499687E-01,4.798490E-01,4.448447E+03,8.594576E+03,2.296018E-01,7.519701E-01,2.927648E+03,1.014886E+04,1.511073E-01,8.879527E-01,2.685008E+03,6.472551E+03,1.385841E-01,5.663046E-01,1.799927E+03,4.055265E+03,9.290150E-02,3.548059E-01,2.715982E+03,6.383340E+03,1.401828E-01,5.584942E-01,1.818939E+03,8.683745E+03,9.388277E-02,7.597549E-01,3.503232E+03,7.722051E+03,1.808157E-01,6.756323E-01,2.315547E+03,4.858325E+03,1.195145E-01,4.250716E-01,3.518503E+03,7.610451E+03,1.816038E-01,6.658632E-01,2.337258E+03,9.505945E+03,1.206351E-01,8.316985E-01 
18:30:00,1.994850E+03,3.690208E+04,1.029625E-01,3.228653E+00,5.193149E+03,2.543290E+04,2.680401E-01,2.225185E+00,9.214950E+03,2.984333E+04,4.756221E-01,2.611050E+00,4.468457E+03,8.680324E+03,2.306346E-01,7.594773E-01,2.923842E+03,5.376039E+03,1.509109E-01,4.703699E-01,4.475375E+03,8.401027E+03,2.309917E-01,7.350361E-01,2.945920E+03,9.810841E+03,1.520504E-01,8.583772E-01,2.700430E+03,6.465118E+03,1.393801E-01,5.656544E-01,1.810157E+03,3.973551E+03,9.342950E-02,3.476566E-01,2.731235E+03,6.239507E+03,1.409700E-01,5.459102E-01,1.829161E+03,8.376250E+03,9.441038E-02,7.328505E-01,3.526687E+03,7.712439E+03,1.820263E-01,6.747915E-01,2.331261E+03,4.775174E+03,1.203256E-01,4.177964E-01,3.541808E+03,7.456797E+03,1.828067E-01,6.524198E-01,2.352973E+03,9.196293E+03,1.214462E-01,8.046052E-01 
18:45:00,1.982550E+03,3.685735E+04,1.023277E-01,3.224740E+00,5.162720E+03,2.538543E+04,2.664696E-01,2.221032E+00,9.167792E+03,2.959786E+04,4.731881E-01,2.589574E+00,4.496349E+03,8.589193E+03,2.320741E-01,7.515038E-01,2.942609E+03,5.266179E+03,1.518795E-01,4.607578E-01,4.503099E+03,8.206952E+03,2.324225E-01,7.180560E-01,2.964703E+03,9.379015E+03,1.530199E-01,8.205945E-01,2.716243E+03,6.420610E+03,1.401962E-01,5.617602E-01,1.820647E+03,3.894115E+03,9.397093E-02,3.407065E-01,2.746888E+03,6.092772E+03,1.417780E-01,5.330724E-01,1.839644E+03,7.977338E+03,9.495143E-02,6.979480E-01,3.550682E+03,7.665245E+03,1.832647E-01,6.706622E-01,2.347331E+03,4.692450E+03,1.211550E-01,4.105587E-01,3.565662E+03,7.305654E+03,1.840379E-01,6.391961E-01,2.369043E+03,8.795049E+03,1.222756E-01,7.694982E-01 
19:00:00,1.971427E+03,3.680859E+04,1.017536E-01,3.220474E+00,5.134321E+03,2.533354E+04,2.650038E-01,2.216492E+00,9.123959E+03,2.933450E+04,4.709257E-01,2.566532E+00,4.525154E+03,8.449225E+03,2.335607E-01,7.392570E-01,2.961968E+03,5.153983E+03,1.528786E-01,4.509414E-01,4.531743E+03,8.018733E+03,2.339008E-01,7.015882E-01,2.984078E+03,8.864502E+03,1.540198E-01,7.755772E-01,2.732509E+03,6.330562E+03,1.410357E-01,5.538812E-01,1.831438E+03,3.813023E+03,9.452785E-02,3.336116E-01,2.763004E+03,5.952653E+03,1.426097E-01,5.208132E-01,1.850428E+03,7.497627E+03,9.550798E-02,6.559764E-01,3.575329E+03,7.572192E+03,1.845367E-01,6.625202E-01,2.363827E+03,4.609197E+03,1.220064E-01,4.032747E-01,3.590177E+03,7.163036E+03,1.853031E-01,6.267181E-01,2.385540E+03,8.312934E+03,1.231270E-01,7.273158E-01 
19:15:00,1.961138E+03,3.675470E+04,1.012225E-01,3.215759E+00,5.107241E+03,2.527619E+04,2.636061E-01,2.211474E+00,9.082901E+03,2.905354E+04,4.688065E-01,2.541949E+00,4.554738E+03,8.269405E+03,2.350874E-01,7.235230E-01,2.981831E+03,5.045356E+03,1.539036E-01,4.414374E-01,4.561170E+03,7.842743E+03,2.354194E-01,6.861905E-01,3.003956E+03,8.303709E+03,1.550456E-01,7.265109E-01,2.749125E+03,6.204710E+03,1.418933E-01,5.428693E-01,1.842462E+03,3.736746E+03,9.509679E-02,3.269381E-01,2.779477E+03,5.826705E+03,1.434599E-01,5.097939E-01,1.861444E+03,6.972678E+03,9.607655E-02,6.100468E-01,3.600454E+03,7.442872E+03,1.858334E-01,6.512048E-01,2.380639E+03,4.531107E+03,1.228740E-01,3.964424E-01,3.615175E+03,7.035028E+03,1.865932E-01,6.155186E-01,2.402351E+03,7.785844E+03,1.239946E-01,6.811984E-01 
19:30:00,1.951435E+03,3.669508E+04,1.007217E-01,3.210543E+00,5.081131E+03,2.521268E+04,2.622584E-01,2.205917E+00,9.044326E+03,2.875591E+04,4.668155E-01,2.515909E+00,4.585030E+03,8.059421E+03,2.366506E-01,7.051499E-01,3.002152E+03,4.936948E+03,1.549523E-01,4.319525E-01,4.591306E+03,7.669795E+03,2.369746E-01,6.710590E-01,3.024291E+03,7.729825E+03,1.560950E-01,6.762994E-01,2.766026E+03,6.050364E+03,1.427655E-01,5.293642E-01,1.853676E+03,3.662192E+03,9.567552E-02,3.204152E-01,2.796240E+03,5.706005E+03,1.443250E-01,4.992339E-01,1.872651E+03,6.435931E+03,9.665492E-02,5.630853E-01,3.625966E+03,7.284861E+03,1.871500E-01,6.373790E-01,2.397707E+03,4.454648E+03,1.237548E-01,3.897529E-01,3.640563E+03,6.912244E+03,1.879034E-01,6.047762E-01,2.419419E+03,7.246829E+03,1.248754E-01,6.340380E-01 
19:45:00,1.942198E+03,3.662984E+04,1.002449E-01,3.204834E+00,5.055875E+03,2.514301E+04,2.609549E-01,2.199823E+00,9.008068E+03,2.844411E+04,4.649440E-01,2.488629E+00,4.615990E+03,7.832108E+03,2.382483E-01,6.852607E-01,3.022906E+03,4.832871E+03,1.560233E-01,4.228465E-01,4.622113E+03,7.501996E+03,2.385643E-01,6.563780E-01,3.045059E+03,7.174629E+03,1.571667E-01,6.277235E-01,2.783178E+03,5.880790E+03,1.436508E-01,5.145270E-01,1.865059E+03,3.593254E+03,9.626300E-02,3.143838E-01,2.813260E+03,5.592576E+03,1.452034E-01,4.893100E-01,1.884028E+03,5.918629E+03,9.724205E-02,5.178254E-01,3.651832E+03,7.111256E+03,1.884849E-01,6.221889E-01,2.415009E+03,4.383630E+03,1.246477E-01,3.835394E-01,3.666309E+03,6.796398E+03,1.892321E-01,5.946409E-01,2.436722E+03,6.727236E+03,1.257684E-01,5.885773E-01 
20:00:00,1.933378E+03,3.655995E+04,9.978970E-02,3.198720E+00,5.031420E+03,2.506806E+04,2.596926E-01,2.193265E+00,8.973979E+03,2.812208E+04,4.631846E-01,2.460455E+00,4.647580E+03,7.594164E+03,2.398784E-01,6.644416E-01,3.044068E+03,4.734683E+03,1.571153E-01,4.142559E-01,4.653552E+03,7.343634E+03,2.401867E-01,6.425228E-01,3.066235E+03,6.651717E+03,1.582594E-01,5.819727E-01,2.800564E+03,5.701949E+03,1.445480E-01,4.988791E-01,1.876600E+03,3.530854E+03,9.685858E-02,3.089244E-01,2.830519E+03,5.489630E+03,1.460941E-01,4.803033E-01,1.895562E+03,5.433886E+03,9.783731E-02,4.754147E-01,3.678031E+03,6.928086E+03,1.898369E-01,6.061621E-01,2.432532E+03,4.319173E+03,1.255520E-01,3.779001E-01,3.692391E+03,6.691043E+03,1.905780E-01,5.854233E-01,2.454245E+03,6.240203E+03,1.266727E-01,5.459658E-01 
20:15:00,1.924955E+03,3.648679E+04,9.935500E-02,3.192319E+00,5.007744E+03,2.498906E+04,2.584706E-01,2.186353E+00,8.941926E+03,2.779435E+04,4.615302E-01,2.431780E+00,4.637439E+03,7.355094E+03,2.393546E-01,6.435242E-01,3.037399E+03,4.636686E+03,1.567708E-01,4.056820E-01,4.643262E+03,7.197815E+03,2.396552E-01,6.297649E-01,3.059579E+03,6.174729E+03,1.579156E-01,5.402404E-01,2.795761E+03,5.522416E+03,1.443000E-01,4.831708E-01,1.873349E+03,3.469229E+03,9.669076E-02,3.035329E-01,2.825595E+03,5.399496E+03,1.458398E-01,4.724175E-01,1.892306E+03,4.994864E+03,9.766917E-02,4.370044E-01,3.669391E+03,6.744057E+03,1.893907E-01,5.900605E-01,2.426829E+03,4.255165E+03,1.252575E-01,3.723000E-01,3.683637E+03,6.598426E+03,1.901260E-01,5.773204E-01,2.448543E+03,5.798883E+03,1.263782E-01,5.073542E-01 
20:30:00,1.916606E+03,3.641196E+04,9.892406E-02,3.185772E+00,4.984377E+03,2.490760E+04,2.572646E-01,2.179226E+00,8.911192E+03,2.746538E+04,4.599439E-01,2.402999E+00,4.627732E+03,7.125947E+03,2.388533E-01,6.234753E-01,3.031014E+03,4.544758E+03,1.564410E-01,3.976391E-01,4.633408E+03,7.062983E+03,2.391462E-01,6.179684E-01,3.053207E+03,5.755638E+03,1.575865E-01,5.035738E-01,2.791100E+03,5.352459E+03,1.440593E-01,4.683006E-01,1.870198E+03,3.413596E+03,9.652801E-02,2.986656E-01,2.820816E+03,5.312148E+03,1.455931E-01,4.647757E-01,1.889149E+03,4.613269E+03,9.750613E-02,4.036189E-01,3.660961E+03,6.569546E+03,1.889554E-01,5.747919E-01,2.421268E+03,4.197056E+03,1.249703E-01,3.672161E-01,3.675095E+03,6.516522E+03,1.896849E-01,5.701547E-01,2.442982E+03,5.414857E+03,1.260910E-01,4.737557E-01 
20:45:00,1.907894E+03,3.633744E+04,9.847441E-02,3.179253E+00,4.960689E+03,2.482560E+04,2.560419E-01,2.172051E+00,8.880728E+03,2.713987E+04,4.583715E-01,2.374519E+00,4.618222E+03,6.925443E+03,2.383621E-01,6.059327E-01,3.024761E+03,4.456868E+03,1.561181E-01,3.899494E-01,4.623751E+03,6.935380E+03,2.386475E-01,6.068043E-01,3.046967E+03,5.420289E+03,1.572642E-01,4.742343E-01,2.786470E+03,5.209978E+03,1.438202E-01,4.558348E-01,1.867074E+03,3.359866E+03,9.636668E-02,2.939648E-01,2.816071E+03,5.237025E+03,1.453481E-01,4.582033E-01,1.886019E+03,4.314546E+03,9.734453E-02,3.774840E-01,3.652586E+03,6.422662E+03,1.885229E-01,5.619407E-01,2.415750E+03,4.142493E+03,1.246853E-01,3.624423E-01,3.666608E+03,6.441092E+03,1.892466E-01,5.635555E-01,2.437466E+03,5.113605E+03,1.258062E-01,4.473995E-01 
21:00:00,1.898616E+03,3.626519E+04,9.799553E-02,3.172931E+00,4.936230E+03,2.474480E+04,2.547794E-01,2.164982E+00,8.849878E+03,2.682243E+04,4.567792E-01,2.346747E+00,4.608734E+03,6.758705E+03,2.378722E-01,5.913447E-01,3.018531E+03,4.375130E+03,1.557964E-01,3.827981E-01,4.614120E+03,6.810173E+03,2.381502E-01,5.958500E-01,3.040750E+03,5.168093E+03,1.569432E-01,4.521703E-01,2.781790E+03,5.099878E+03,1.435786E-01,4.462022E-01,1.863924E+03,3.312740E+03,9.620407E-02,2.898418E-01,2.811280E+03,5.165286E+03,1.451007E-01,4.519269E-01,1.882865E+03,4.097984E+03,9.718166E-02,3.585379E-01,3.644134E+03,6.308052E+03,1.880865E-01,5.519136E-01,2.410190E+03,4.093169E+03,1.243982E-01,3.581270E-01,3.658045E+03,6.366771E+03,1.888045E-01,5.570532E-01,2.431907E+03,4.894296E+03,1.255192E-01,4.282129E-01 
21:15:00,1.889093E+03,3.619653E+04,9.750398E-02,3.166924E+00,4.911677E+03,2.466640E+04,2.535122E-01,2.158123E+00,8.819056E+03,2.651731E+04,4.551884E-01,2.320051E+00,4.599361E+03,6.622373E+03,2.373883E-01,5.794174E-01,3.012383E+03,4.296085E+03,1.554789E-01,3.758824E-01,4.604609E+03,6.687412E+03,2.376591E-01,5.851095E-01,3.034615E+03,4.984260E+03,1.566264E-01,4.360877E-01,2.777147E+03,5.017044E+03,1.433389E-01,4.389555E-01,1.860806E+03,3.267715E+03,9.604308E-02,2.859026E-01,2.806530E+03,5.094895E+03,1.448555E-01,4.457686E-01,1.879742E+03,3.948713E+03,9.702045E-02,3.454791E-01,3.635759E+03,6.220768E+03,1.876541E-01,5.442776E-01,2.404686E+03,4.045278E+03,1.241141E-01,3.539370E-01,3.649562E+03,6.292958E+03,1.883666E-01,5.505953E-01,2.426406E+03,4.741968E+03,1.252352E-01,4.148868E-01 
21:30:00,1.879555E+03,3.613199E+04,9.701172E-02,3.161278E+00,4.887352E+03,2.459093E+04,2.522567E-01,2.151520E+00,8.788427E+03,2.622717E+04,4.536075E-01,2.294667E+00,4.590135E+03,6.502973E+03,2.369120E-01,5.689715E-01,3.006337E+03,4.223410E+03,1.551669E-01,3.695240E-01,4.595251E+03,6.574597E+03,2.371761E-01,5.752391E-01,3.028582E+03,4.838393E+03,1.563150E-01,4.233268E-01,2.772592E+03,4.949564E+03,1.431038E-01,4.330523E-01,1.857752E+03,3.227609E+03,9.588541E-02,2.823938E-01,2.801875E+03,5.032272E+03,1.446151E-01,4.402897E-01,1.876684E+03,3.835473E+03,9.686257E-02,3.355729E-01,3.627533E+03,6.148600E+03,1.872295E-01,5.379642E-01,2.399286E+03,4.002127E+03,1.238354E-01,3.501618E-01,3.641234E+03,6.226533E+03,1.879366E-01,5.447838E-01,2.421009E+03,4.625796E+03,1.249565E-01,4.047240E-01 
21:45:00,1.870108E+03,3.607143E+04,9.652408E-02,3.155980E+00,4.863346E+03,2.451828E+04,2.510176E-01,2.145164E+00,8.758044E+03,2.595328E+04,4.520393E-01,2.270705E+00,4.581057E+03,6.390811E+03,2.364434E-01,5.591588E-01,3.000395E+03,4.154366E+03,1.548601E-01,3.634833E-01,4.586048E+03,6.467741E+03,2.367010E-01,5.658902E-01,3.022652E+03,4.708025E+03,1.560089E-01,4.119217E-01,2.768145E+03,4.886512E+03,1.428742E-01,4.275364E-01,1.854773E+03,3.189415E+03,9.573164E-02,2.790522E-01,2.797332E+03,4.972982E+03,1.443806E-01,4.351025E-01,1.873702E+03,3.735878E+03,9.670860E-02,3.268602E-01,3.619473E+03,6.080752E+03,1.868134E-01,5.320286E-01,2.394000E+03,3.960768E+03,1.235625E-01,3.465433E-01,3.633078E+03,6.163181E+03,1.875156E-01,5.392412E-01,2.415726E+03,4.523205E+03,1.246838E-01,3.957493E-01 
22:00:00,1.860784E+03,3.601421E+04,9.604284E-02,3.150974E+00,4.839686E+03,2.444790E+04,2.497965E-01,2.139006E+00,8.727946E+03,2.569536E+04,4.504858E-01,2.248140E+00,4.572132E+03,6.285023E+03,2.359827E-01,5.499035E-01,2.994559E+03,4.088729E+03,1.545588E-01,3.577407E-01,4.577003E+03,6.366470E+03,2.362341E-01,5.570299E-01,3.016828E+03,4.589964E+03,1.557082E-01,4.015930E-01,2.763811E+03,4.826945E+03,1.426504E-01,4.223253E-01,1.851873E+03,3.152844E+03,9.558192E-02,2.758527E-01,2.792906E+03,4.916537E+03,1.441522E-01,4.301642E-01,1.870798E+03,3.646763E+03,9.655870E-02,3.190641E-01,3.611585E+03,6.016246E+03,1.864062E-01,5.263853E-01,2.388830E+03,3.920916E+03,1.232956E-01,3.430567E-01,3.625096E+03,6.102433E+03,1.871036E-01,5.339263E-01,2.410558E+03,4.430967E+03,1.244171E-01,3.876799E-01 
22:15:00,1.624076E+03,3.249285E+04,8.382534E-02,2.826009E+00,4.224298E+03,2.136092E+04,2.180337E-01,1.868919E+00,7.623692E+03,2.236733E+04,3.934906E-01,1.956964E+00,3.996673E+03,5.451840E+03,2.062813E-01,4.770050E-01,2.617660E+03,3.548237E+03,1.351059E-01,3.104508E-01,4.000882E+03,5.525266E+03,2.064986E-01,4.834295E-01,2.637151E+03,3.978567E+03,1.361119E-01,3.478355E-01,2.416414E+03,4.196917E+03,1.247200E-01,3.672022E-01,1.619103E+03,2.742468E+03,8.356782E-02,2.399477E-01,2.441832E+03,4.276828E+03,1.260319E-01,3.741940E-01,1.635661E+03,3.150685E+03,8.442241E-02,2.756613E-01,3.156649E+03,5.235419E+03,1.629254E-01,4.580678E-01,2.087940E+03,3.413116E+03,1.077656E-01,2.986273E-01,3.168430E+03,5.312643E+03,1.635335E-01,4.648246E-01,2.106953E+03,3.848471E+03,1.087470E-01,3.364971E-01 
22:30:00,1.388569E+03,2.980465E+04,7.166985E-02,2.560318E+00,3.611969E+03,1.860906E+04,1.864288E-01,1.622722E+00,6.523293E+03,1.943289E+04,3.366944E-01,1.694240E+00,3.422378E+03,4.712041E+03,1.766401E-01,4.109581E-01,2.241523E+03,3.071267E+03,1.156922E-01,2.678103E-01,3.425941E+03,4.783663E+03,1.768240E-01,4.171156E-01,2.258235E+03,3.435353E+03,1.165548E-01,2.992148E-01,2.069593E+03,3.575315E+03,1.068193E-01,3.128163E-01,1.386720E+03,2.337097E+03,7.157367E-02,2.044805E-01,2.091346E+03,3.645656E+03,1.079420E-01,3.189593E-01,1.400911E+03,2.694904E+03,7.230611E-02,2.353391E-01,2.702752E+03,4.535014E+03,1.394982E-01,3.955760E-01,1.787731E+03,2.960374E+03,9.227084E-02,2.581773E-01,2.712815E+03,4.609146E+03,1.400176E-01,4.019549E-01,1.804030E+03,3.331630E+03,9.311204E-02,2.902067E-01 
22:45:00,1.154252E+03,2.742611E+04,5.957579E-02,2.316155E+00,3.002662E+03,1.614019E+04,1.549799E-01,1.396724E+00,5.426726E+03,1.682295E+04,2.800960E-01,1.455022E+00,2.849229E+03,4.037373E+03,1.470580E-01,3.497459E-01,1.866138E+03,2.635731E+03,9.631737E-02,2.282277E-01,2.852162E+03,4.107336E+03,1.472094E-01,3.556156E-01,1.880067E+03,2.953412E+03,9.703633E-02,2.551873E-01,1.723335E+03,2.983245E+03,8.894763E-02,2.606931E-01,1.154714E+03,1.956808E+03,5.959897E-02,1.709011E-01,1.741435E+03,3.054291E+03,8.988186E-02,2.667188E-01,1.166538E+03,2.265217E+03,6.020929E-02,1.971137E-01,2.249872E+03,3.892413E+03,1.161235E-01,3.373277E-01,1.488190E+03,2.545661E+03,7.681051E-02,2.204946E-01,2.258230E+03,3.965060E+03,1.165549E-01,3.434111E-01,1.501773E+03,2.870676E+03,7.751156E-02,2.480669E-01 
23:00:00,9.211138E+02,2.523293E+04,4.754254E-02,2.084976E+00,2.396339E+03,1.396830E+04,1.236850E-01,1.191616E+00,4.333960E+03,1.452736E+04,2.236938E-01,1.238428E+00,2.277208E+03,3.432168E+03,1.175341E-01,2.936518E-01,1.491490E+03,2.244473E+03,7.698059E-02,1.919075E-01,2.279527E+03,3.500771E+03,1.176538E-01,2.992517E-01,1.502637E+03,2.522873E+03,7.755591E-02,2.150212E-01,1.377626E+03,2.464605E+03,7.110433E-02,2.138309E-01,9.230749E+02,1.620948E+03,4.764325E-02,1.404955E-01,1.392085E+03,2.532676E+03,7.185062E-02,2.194564E-01,9.325339E+02,1.882923E+03,4.813146E-02,1.623740E-01,1.797989E+03,3.314126E+03,9.280031E-02,2.837275E-01,1.189303E+03,2.172254E+03,6.138391E-02,1.858049E-01,1.804653E+03,3.385996E+03,9.314427E-02,2.895715E-01,1.200170E+03,2.457910E+03,6.194479E-02,2.095065E-01 
23:15:00,6.891379E+02,2.314002E+04,3.556929E-02,1.860980E+00,1.792956E+03,1.182323E+04,9.254195E-02,9.885331E-01,3.244954E+03,1.226182E+04,1.674856E-01,1.024469E+00,1.706296E+03,2.844410E+03,8.806746E-02,2.390030E-01,1.117566E+03,1.863413E+03,5.768119E-02,1.564411E-01,1.708014E+03,2.909197E+03,8.815616E-02,2.441522E-01,1.125929E+03,2.109513E+03,5.811280E-02,1.762972E-01,1.032452E+03,1.989167E+03,5.328865E-02,1.701352E-01,6.917940E+02,1.310630E+03,3.570600E-02,1.119652E-01,1.043282E+03,2.050931E+03,5.384757E-02,1.751191E-01,6.988876E+02,1.529195E+03,3.607213E-02,1.298185E-01,1.347081E+03,2.752961E+03,6.952744E-02,2.314659E-01,8.910541E+02,1.807122E+03,4.599030E-02,1.517813E-01,1.352064E+03,2.819818E+03,6.978459E-02,2.367657E-01,8.992050E+02,2.059420E+03,4.641099E-02,1.721317E-01 
23:30:00,4.583064E+02,2.109885E+04,2.365511E-02,1.640743E+00,1.192469E+03,9.744575E+03,6.154831E-02,7.902741E-01,2.159659E+03,1.009277E+04,1.114691E-01,8.178013E-01,1.136471E+03,2.284058E+03,5.865695E-02,1.864899E-01,7.443531E+02,1.500572E+03,3.841845E-02,1.223876E-01,1.137603E+03,2.345841E+03,5.871541E-02,1.912387E-01,7.499294E+02,1.717665E+03,3.870627E-02,1.393014E-01,6.877997E+02,1.510020E+03,3.549985E-02,1.262941E-01,4.608610E+02,9.987811E+02,2.378671E-02,8.340012E-02,6.950091E+02,1.566925E+03,3.587196E-02,1.307343E-01,4.655897E+02,1.183394E+03,2.403077E-02,9.797864E-02,8.971281E+02,2.213189E+03,4.630382E-02,1.808393E-01,5.934303E+02,1.457287E+03,3.062893E-02,1.189166E-01,9.004394E+02,2.276854E+03,4.647473E-02,1.857180E-01,5.988647E+02,1.680085E+03,3.090941E-02,1.362713E-01 
23:45:00,2.286002E+02,1.909684E+04,1.179901E-02,1.423371E+00,5.948320E+02,7.713385E+03,3.070177E-02,5.955012E-01,1.078026E+03,7.986479E+03,5.564144E-02,6.160203E-01,5.677128E+02,1.742575E+03,2.930150E-02,1.354995E-01,3.718358E+02,1.149819E+03,1.919164E-02,8.930853E-02,5.682727E+02,1.800988E+03,2.933040E-02,1.398171E-01,3.746247E+02,1.341213E+03,1.933558E-02,1.035863E-01,3.436535E+02,1.048480E+03,1.773721E-02,8.380458E-02,2.302662E+02,6.971814E+02,1.188487E-02,5.562808E-02,3.472534E+02,1.099036E+03,1.792302E-02,8.759282E-02,2.326304E+02,8.514741E+02,1.200690E-02,6.726113E-02,4.481079E+02,1.688966E+03,2.312837E-02,1.314306E-01,2.964169E+02,1.117296E+03,1.529907E-02,8.682406E-02,4.497586E+02,1.748931E+03,2.321356E-02,1.358486E-01,2.991343E+02,1.313839E+03,1.543933E-02,1.014848E-01 
24:00:00,0.000000E+00,1.712823E+04,0.000000E+00,1.208455E+00,0.000000E+00,5.719430E+03,0.000000E+00,4.034912E-01,0.000000E+00,5.933928E+03,0.000000E+00,4.184632E-01,0.000000E+00,1.217355E+03,0.000000E+00,8.583783E-02,0.000000E+00,8.096077E+02,0.000000E+00,5.708933E-02,0.000000E+00,1.272282E+03,0.000000E+00,8.971212E-02,0.000000E+00,9.780317E+02,0.000000E+00,6.898735E-02,0.000000E+00,5.963859E+02,0.000000E+00,4.208627E-02,0.000000E+00,4.021268E+02,0.000000E+00,2.838566E-02,0.000000E+00,6.409115E+02,0.000000E+00,4.524334E-02,0.000000E+00,5.294388E+02,0.000000E+00,3.737306E-02,0.000000E+00,1.177538E+03,0.000000E+00,8.304100E-02,0.000000E+00,7.856824E+02,0.000000E+00,5.539819E-02,0.000000E+00,1.233739E+03,0.000000E+00,8.699102E-02,0.000000E+00,9.587359E+02,0.000000E+00,6.762403E-02 
Peak,3.149056E+03,4.011409E+04,1.609908E-01,3.489589E+00,7.704070E+03,2.870424E+04,3.929688E-01,2.495684E+00,1.477460E+04,3.133792E+04,7.571850E-01,2.741819E+00,6.353556E+03,9.200845E+03,3.237771E-01,8.050207E-01,4.174380E+03,9.489601E+03,2.127336E-01,8.302792E-01,6.380459E+03,1.158157E+04,3.251441E-01,1.013316E+00,4.194606E+03,1.074593E+04,2.137673E-01,9.401980E-01,3.523588E+03,6.761484E+03,1.807101E-01,5.915842E-01,2.379245E+03,8.569469E+03,1.220534E-01,7.497586E-01,3.573611E+03,9.298854E+03,1.832869E-01,8.135833E-01,2.399842E+03,9.187902E+03,1.231144E-01,8.038698E-01,4.707783E+03,8.036561E+03,2.416619E-01,7.031499E-01,3.129190E+03,9.382045E+03,1.606528E-01,8.208545E-01,4.741510E+03,1.054147E+04,2.433983E-01,9.223108E-01,3.151238E+03,1.001652E+04,1.617887E-01,8.763752E-01 

Peak Vol Flow (m3/s),,,1.337107E-01,2.898274E+00,,,3.263797E-01,2.072787E+00,,,6.288791E-01,2.277215E+00,,,2.689127E-01,6.686089E-01,,,1.766857E-01,6.895873E-01,,,2.700480E-01,8.416087E-01,,,1.775442E-01,7.808803E-01,,,1.500885E-01,4.913395E-01,,,1.013713E-01,6.227111E-01,,,1.522287E-01,6.757206E-01,,,1.022525E-01,6.676531E-01,,,2.007120E-01,5.840003E-01,,,1.334300E-01,6.817597E-01,,,2.021541E-01,7.660241E-01,,,1.343734E-01,7.278724E-01 
