Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.000777E+04,0.000000E+00,5.165428E-01,0.000000E+00,1.295291E+04,0.000000E+00,6.685537E-01,0.000000E+00,1.481774E+05,0.000000E+00,7.648055E+00,0.000000E+00,1.099224E+05,0.000000E+00,5.671677E+00,0.000000E+00,1.575299E+04,0.000000E+00,8.129167E-01,0.000000E+00,1.065280E+04,0.000000E+00,5.497239E-01,0.000000E+00,1.598674E+04,0.000000E+00,8.249794E-01,0.000000E+00,1.063579E+04,0.000000E+00,5.488459E-01,0.000000E+00,1.779517E+05,0.000000E+00,9.183037E+00,0.000000E+00,1.178193E+05,0.000000E+00,6.079924E+00,0.000000E+00,1.792774E+05,0.000000E+00,9.251452E+00,0.000000E+00,1.195212E+05,0.000000E+00,6.167752E+00,0.000000E+00,3.032895E+04,0.000000E+00,1.564713E+00,0.000000E+00,1.977902E+04,0.000000E+00,1.020424E+00,0.000000E+00,3.041575E+04,0.000000E+00,1.569192E+00,0.000000E+00,2.001216E+04,0.000000E+00,1.032452E+00,0.000000E+00
00:30:00,1.000449E+04,0.000000E+00,5.163736E-01,0.000000E+00,1.293877E+04,0.000000E+00,6.678238E-01,0.000000E+00,1.480062E+05,0.000000E+00,7.639217E+00,0.000000E+00,1.100069E+05,0.000000E+00,5.676037E+00,0.000000E+00,1.575111E+04,0.000000E+00,8.128194E-01,0.000000E+00,1.065160E+04,0.000000E+00,5.496619E-01,0.000000E+00,1.598487E+04,0.000000E+00,8.248830E-01,0.000000E+00,1.063459E+04,0.000000E+00,5.487840E-01,0.000000E+00,1.779304E+05,0.000000E+00,9.181942E+00,0.000000E+00,1.178057E+05,0.000000E+00,6.079225E+00,0.000000E+00,1.792564E+05,0.000000E+00,9.250366E+00,0.000000E+00,1.195077E+05,0.000000E+00,6.167053E+00,0.000000E+00,3.033190E+04,0.000000E+00,1.564865E+00,0.000000E+00,1.978090E+04,0.000000E+00,1.020521E+00,0.000000E+00,3.041869E+04,0.000000E+00,1.569343E+00,0.000000E+00,2.001404E+04,0.000000E+00,1.032550E+00,0.000000E+00
00:45:00,1.000124E+04,0.000000E+00,5.162059E-01,0.000000E+00,1.292476E+04,0.000000E+00,6.671008E-01,0.000000E+00,1.478366E+05,0.000000E+00,7.630463E+00,0.000000E+00,1.100883E+05,0.000000E+00,5.680241E+00,0.000000E+00,1.574924E+04,0.000000E+00,8.127230E-01,0.000000E+00,1.065041E+04,0.000000E+00,5.496005E-01,0.000000E+00,1.598302E+04,0.000000E+00,8.247875E-01,0.000000E+00,1.063340E+04,0.000000E+00,5.487225E-01,0.000000E+00,1.779094E+05,0.000000E+00,9.180856E+00,0.000000E+00,1.177923E+05,0.000000E+00,6.078531E+00,0.000000E+00,1.792355E+05,0.000000E+00,9.249289E+00,0.000000E+00,1.194942E+05,0.000000E+00,6.166361E+00,0.000000E+00,3.033476E+04,0.000000E+00,1.565012E+00,0.000000E+00,1.978272E+04,0.000000E+00,1.020615E+00,0.000000E+00,3.042153E+04,0.000000E+00,1.569490E+00,0.000000E+00,2.001586E+04,0.000000E+00,1.032643E+00,0.000000E+00
01:00:00,9.998026E+03,0.000000E+00,5.160399E-01,0.000000E+00,1.291089E+04,0.000000E+00,6.663848E-01,0.000000E+00,1.476686E+05,0.000000E+00,7.621792E+00,0.000000E+00,1.101669E+05,0.000000E+00,5.684293E+00,0.000000E+00,1.574739E+04,0.000000E+00,8.126274E-01,0.000000E+00,1.064923E+04,0.000000E+00,5.495396E-01,0.000000E+00,1.598119E+04,0.000000E+00,8.246929E-01,0.000000E+00,1.063222E+04,0.000000E+00,5.486616E-01,0.000000E+00,1.778885E+05,0.000000E+00,9.179780E+00,0.000000E+00,1.177789E+05,0.000000E+00,6.077843E+00,0.000000E+00,1.792148E+05,0.000000E+00,9.248222E+00,0.000000E+00,1.194809E+05,0.000000E+00,6.165674E+00,0.000000E+00,3.033752E+04,0.000000E+00,1.565155E+00,0.000000E+00,1.978449E+04,0.000000E+00,1.020706E+00,0.000000E+00,3.042427E+04,0.000000E+00,1.569631E+00,0.000000E+00,2.001762E+04,0.000000E+00,1.032734E+00,0.000000E+00
01:15:00,9.998268E+03,0.000000E+00,5.160524E-01,0.000000E+00,1.291182E+04,0.000000E+00,6.664332E-01,0.000000E+00,1.476799E+05,2.833522E+03,7.622376E+00,1.741647E-01,1.102426E+05,0.000000E+00,5.688201E+00,0.000000E+00,1.574754E+04,0.000000E+00,8.126355E-01,0.000000E+00,1.064933E+04,0.000000E+00,5.495448E-01,0.000000E+00,1.598135E+04,0.000000E+00,8.247010E-01,0.000000E+00,1.063232E+04,0.000000E+00,5.486668E-01,0.000000E+00,1.778904E+05,0.000000E+00,9.179876E+00,0.000000E+00,1.177801E+05,0.000000E+00,6.077906E+00,0.000000E+00,1.792167E+05,0.000000E+00,9.248318E+00,0.000000E+00,1.194821E+05,0.000000E+00,6.165736E+00,0.000000E+00,3.034020E+04,0.000000E+00,1.565293E+00,0.000000E+00,1.978620E+04,0.000000E+00,1.020795E+00,0.000000E+00,3.042693E+04,0.000000E+00,1.569769E+00,0.000000E+00,2.001933E+04,0.000000E+00,1.032822E+00,0.000000E+00
01:30:00,9.998507E+03,0.000000E+00,5.160648E-01,0.000000E+00,1.291275E+04,0.000000E+00,6.664811E-01,0.000000E+00,1.476911E+05,9.999886E+03,7.622955E+00,6.130093E-01,1.103156E+05,0.000000E+00,5.691969E+00,0.000000E+00,1.574770E+04,0.000000E+00,8.126434E-01,0.000000E+00,1.064943E+04,0.000000E+00,5.495499E-01,0.000000E+00,1.598150E+04,0.000000E+00,8.247088E-01,0.000000E+00,1.063242E+04,0.000000E+00,5.486720E-01,0.000000E+00,1.778922E+05,0.000000E+00,9.179970E+00,0.000000E+00,1.177813E+05,0.000000E+00,6.077967E+00,0.000000E+00,1.792185E+05,0.000000E+00,9.248412E+00,0.000000E+00,1.194833E+05,0.000000E+00,6.165797E+00,0.000000E+00,3.034279E+04,0.000000E+00,1.565426E+00,0.000000E+00,1.978785E+04,0.000000E+00,1.020880E+00,0.000000E+00,3.042951E+04,0.000000E+00,1.569901E+00,0.000000E+00,2.002098E+04,0.000000E+00,1.032908E+00,0.000000E+00
01:45:00,9.998744E+03,0.000000E+00,5.160770E-01,0.000000E+00,1.291367E+04,0.000000E+00,6.665285E-01,0.000000E+00,1.477022E+05,1.878443E+04,7.623528E+00,1.150943E+00,1.103861E+05,0.000000E+00,5.695603E+00,0.000000E+00,1.574785E+04,0.000000E+00,8.126512E-01,0.000000E+00,1.064953E+04,0.000000E+00,5.495550E-01,0.000000E+00,1.598165E+04,0.000000E+00,8.247166E-01,0.000000E+00,1.063252E+04,0.000000E+00,5.486770E-01,0.000000E+00,1.778940E+05,0.000000E+00,9.180063E+00,0.000000E+00,1.177825E+05,0.000000E+00,6.078027E+00,0.000000E+00,1.792203E+05,0.000000E+00,9.248504E+00,0.000000E+00,1.194845E+05,0.000000E+00,6.165857E+00,0.000000E+00,3.034529E+04,0.000000E+00,1.565556E+00,0.000000E+00,1.978945E+04,0.000000E+00,1.020962E+00,0.000000E+00,3.043200E+04,0.000000E+00,1.570030E+00,0.000000E+00,2.002258E+04,0.000000E+00,1.032990E+00,0.000000E+00
02:00:00,9.998979E+03,0.000000E+00,5.160891E-01,0.000000E+00,1.291458E+04,0.000000E+00,6.665755E-01,0.000000E+00,1.477132E+05,3.049586E+04,7.624096E+00,1.868110E+00,1.104540E+05,0.000000E+00,5.699107E+00,0.000000E+00,1.574800E+04,0.000000E+00,8.126589E-01,0.000000E+00,1.064963E+04,0.000000E+00,5.495599E-01,0.000000E+00,1.598180E+04,0.000000E+00,8.247243E-01,0.000000E+00,1.063261E+04,0.000000E+00,5.486820E-01,0.000000E+00,1.778958E+05,0.000000E+00,9.180154E+00,0.000000E+00,1.177836E+05,0.000000E+00,6.078086E+00,0.000000E+00,1.792220E+05,0.000000E+00,9.248595E+00,0.000000E+00,1.194856E+05,0.000000E+00,6.165916E+00,0.000000E+00,3.034772E+04,0.000000E+00,1.565681E+00,0.000000E+00,1.979100E+04,0.000000E+00,1.021042E+00,0.000000E+00,3.043441E+04,0.000000E+00,1.570154E+00,0.000000E+00,2.002413E+04,0.000000E+00,1.033070E+00,0.000000E+00
02:15:00,9.999211E+03,0.000000E+00,5.161011E-01,0.000000E+00,1.291548E+04,0.000000E+00,6.666221E-01,0.000000E+00,1.477241E+05,4.167534E+04,7.624658E+00,2.552054E+00,1.105195E+05,0.000000E+00,5.702488E+00,0.000000E+00,1.574814E+04,0.000000E+00,8.126665E-01,0.000000E+00,1.064972E+04,0.000000E+00,5.495648E-01,0.000000E+00,1.598194E+04,0.000000E+00,8.247318E-01,0.000000E+00,1.063271E+04,0.000000E+00,5.486869E-01,0.000000E+00,1.778975E+05,0.000000E+00,9.180244E+00,0.000000E+00,1.177847E+05,0.000000E+00,6.078144E+00,0.000000E+00,1.792238E+05,0.000000E+00,9.248684E+00,0.000000E+00,1.194867E+05,0.000000E+00,6.165974E+00,0.000000E+00,3.035007E+04,0.000000E+00,1.565802E+00,0.000000E+00,1.979250E+04,0.000000E+00,1.021120E+00,0.000000E+00,3.043675E+04,0.000000E+00,1.570275E+00,0.000000E+00,2.002562E+04,0.000000E+00,1.033147E+00,0.000000E+00
02:30:00,9.999440E+03,0.000000E+00,5.161129E-01,0.000000E+00,1.291638E+04,0.000000E+00,6.666682E-01,0.000000E+00,1.477349E+05,5.066461E+04,7.625215E+00,3.102527E+00,1.105827E+05,0.000000E+00,5.705748E+00,0.000000E+00,1.574829E+04,0.000000E+00,8.126740E-01,0.000000E+00,1.064981E+04,0.000000E+00,5.495697E-01,0.000000E+00,1.598209E+04,0.000000E+00,8.247393E-01,0.000000E+00,1.063280E+04,0.000000E+00,5.486917E-01,0.000000E+00,1.778993E+05,0.000000E+00,9.180332E+00,0.000000E+00,1.177859E+05,0.000000E+00,6.078201E+00,0.000000E+00,1.792255E+05,0.000000E+00,9.248772E+00,0.000000E+00,1.194878E+05,0.000000E+00,6.166031E+00,0.000000E+00,3.035234E+04,0.000000E+00,1.565919E+00,0.000000E+00,1.979395E+04,0.000000E+00,1.021195E+00,0.000000E+00,3.043901E+04,0.000000E+00,1.570392E+00,0.000000E+00,2.002707E+04,0.000000E+00,1.033222E+00,0.000000E+00
02:45:00,9.999667E+03,0.000000E+00,5.161246E-01,0.000000E+00,1.291726E+04,0.000000E+00,6.667139E-01,0.000000E+00,1.477456E+05,6.003893E+04,7.625766E+00,3.676584E+00,1.106436E+05,0.000000E+00,5.708894E+00,0.000000E+00,1.574843E+04,0.000000E+00,8.126814E-01,0.000000E+00,1.064991E+04,0.000000E+00,5.495744E-01,0.000000E+00,1.598223E+04,0.000000E+00,8.247466E-01,0.000000E+00,1.063289E+04,0.000000E+00,5.486965E-01,0.000000E+00,1.779009E+05,0.000000E+00,9.180419E+00,0.000000E+00,1.177869E+05,0.000000E+00,6.078257E+00,0.000000E+00,1.792271E+05,0.000000E+00,9.248858E+00,0.000000E+00,1.194889E+05,0.000000E+00,6.166087E+00,0.000000E+00,3.035454E+04,0.000000E+00,1.566033E+00,0.000000E+00,1.979536E+04,0.000000E+00,1.021267E+00,0.000000E+00,3.044120E+04,0.000000E+00,1.570505E+00,0.000000E+00,2.002848E+04,0.000000E+00,1.033295E+00,0.000000E+00
03:00:00,9.999892E+03,0.000000E+00,5.161362E-01,0.000000E+00,1.291814E+04,0.000000E+00,6.667591E-01,0.000000E+00,1.477561E+05,6.836375E+04,7.626312E+00,4.186374E+00,1.107024E+05,0.000000E+00,5.711929E+00,0.000000E+00,1.574857E+04,0.000000E+00,8.126887E-01,0.000000E+00,1.065000E+04,0.000000E+00,5.495791E-01,0.000000E+00,1.598237E+04,0.000000E+00,8.247538E-01,0.000000E+00,1.063298E+04,0.000000E+00,5.487012E-01,0.000000E+00,1.779026E+05,0.000000E+00,9.180505E+00,0.000000E+00,1.177880E+05,0.000000E+00,6.078312E+00,0.000000E+00,1.792288E+05,0.000000E+00,9.248943E+00,0.000000E+00,1.194900E+05,4.063048E+00,6.166142E+00,2.491227E-04,3.035668E+04,0.000000E+00,1.566143E+00,0.000000E+00,1.979672E+04,0.000000E+00,1.021337E+00,0.000000E+00,3.044332E+04,0.000000E+00,1.570614E+00,0.000000E+00,2.002984E+04,0.000000E+00,1.033365E+00,0.000000E+00
03:15:00,1.000010E+04,0.000000E+00,5.161472E-01,0.000000E+00,1.291895E+04,0.000000E+00,6.668010E-01,0.000000E+00,1.477659E+05,7.614750E+04,7.626818E+00,4.663032E+00,1.107559E+05,0.000000E+00,5.714687E+00,0.000000E+00,1.574870E+04,0.000000E+00,8.126954E-01,0.000000E+00,1.065008E+04,0.000000E+00,5.495834E-01,0.000000E+00,1.598250E+04,0.000000E+00,8.247605E-01,0.000000E+00,1.063307E+04,0.000000E+00,5.487055E-01,0.000000E+00,1.779041E+05,0.000000E+00,9.180584E+00,0.000000E+00,1.177890E+05,0.000000E+00,6.078363E+00,0.000000E+00,1.792303E+05,0.000000E+00,9.249022E+00,0.000000E+00,1.194910E+05,1.200655E+02,6.166193E+00,7.352653E-03,3.035862E+04,0.000000E+00,1.566243E+00,0.000000E+00,1.979796E+04,0.000000E+00,1.021401E+00,0.000000E+00,3.044525E+04,0.000000E+00,1.570713E+00,0.000000E+00,2.003108E+04,0.000000E+00,1.033429E+00,0.000000E+00
03:30:00,1.000032E+04,0.000000E+00,5.161582E-01,0.000000E+00,1.291975E+04,0.000000E+00,6.668423E-01,0.000000E+00,1.477756E+05,8.343709E+04,7.627319E+00,5.109429E+00,1.108084E+05,0.000000E+00,5.717397E+00,0.000000E+00,1.574883E+04,0.000000E+00,8.127020E-01,0.000000E+00,1.065016E+04,0.000000E+00,5.495877E-01,0.000000E+00,1.598263E+04,0.000000E+00,8.247671E-01,0.000000E+00,1.063315E+04,0.000000E+00,5.487098E-01,0.000000E+00,1.779056E+05,0.000000E+00,9.180662E+00,0.000000E+00,1.177900E+05,0.000000E+00,6.078413E+00,0.000000E+00,1.792318E+05,0.000000E+00,9.249099E+00,0.000000E+00,1.194920E+05,2.455543E+02,6.166243E+00,1.503717E-02,3.036050E+04,0.000000E+00,1.566340E+00,0.000000E+00,1.979916E+04,0.000000E+00,1.021463E+00,0.000000E+00,3.044711E+04,0.000000E+00,1.570810E+00,0.000000E+00,2.003227E+04,0.000000E+00,1.033490E+00,0.000000E+00
03:45:00,1.000052E+04,0.000000E+00,5.161688E-01,0.000000E+00,1.292050E+04,2.885022E+02,6.668811E-01,1.767642E-02,1.477848E+05,9.026776E+04,7.627789E+00,5.527722E+00,1.108570E+05,0.000000E+00,5.719906E+00,0.000000E+00,1.574895E+04,0.000000E+00,8.127082E-01,0.000000E+00,1.065024E+04,0.000000E+00,5.495917E-01,0.000000E+00,1.598275E+04,0.000000E+00,8.247733E-01,0.000000E+00,1.063323E+04,0.000000E+00,5.487138E-01,0.000000E+00,1.779070E+05,0.000000E+00,9.180734E+00,0.000000E+00,1.177909E+05,0.000000E+00,6.078460E+00,0.000000E+00,1.792332E+05,0.000000E+00,9.249171E+00,0.000000E+00,1.194929E+05,4.239618E+02,6.166290E+00,2.596226E-02,3.036222E+04,0.000000E+00,1.566429E+00,0.000000E+00,1.980026E+04,0.000000E+00,1.021520E+00,0.000000E+00,3.044883E+04,0.000000E+00,1.570898E+00,0.000000E+00,2.003338E+04,0.000000E+00,1.033547E+00,0.000000E+00
