19:15:00,1.000886E+04,3.230996E+04,5.165989E-01,3.165957E+00,1.295802E+04,6.703491E+04,6.688175E-01,6.568866E+00,1.482405E+05,7.280519E+05,7.651314E+00,7.134289E+01,1.071026E+05,1.020087E+05,5.526774E+00,9.996141E+00,1.574854E+04,1.287832E+04,8.127502E-01,1.261968E+00,1.064979E+04,7.810659E+03,5.496117E-01,7.653856E-01,1.598226E+04,1.217472E+04,8.248124E-01,1.193029E+00,1.063277E+04,1.208646E+04,5.487337E-01,1.184352E+00,1.779044E+05,1.425244E+05,9.181290E+00,1.396619E+01,1.177873E+05,8.578771E+04,6.078739E+00,8.406528E+00,1.792300E+05,1.386172E+05,9.249701E+00,1.358337E+01,1.194892E+05,1.423917E+05,6.166572E+00,1.395294E+01,3.021101E+04,1.609128E+04,1.558843E+00,1.576888E+00,1.970392E+04,9.728937E+03,1.016691E+00,9.534082E-01,3.029835E+04,1.564884E+04,1.563351E+00,1.533538E+00,1.993708E+04,1.540771E+04,1.028722E+00,1.509869E+00
19:30:00,1.000895E+04,3.217529E+04,5.166038E-01,3.152761E+00,1.295857E+04,6.656944E+04,6.688458E-01,6.523252E+00,1.482470E+05,7.228744E+05,7.651650E+00,7.083552E+01,1.073632E+05,9.682455E+04,5.539982E+00,9.488228E+00,1.575021E+04,1.188220E+04,8.128101E-01,1.164352E+00,1.065091E+04,7.577657E+03,5.496512E-01,7.425533E-01,1.598394E+04,1.180110E+04,8.248722E-01,1.156418E+00,1.063390E+04,1.068989E+04,5.487732E-01,1.047500E+00,1.779218E+05,1.325512E+05,9.181883E+00,1.298886E+01,1.177988E+05,8.317970E+04,6.079130E+00,8.150965E+00,1.792474E+05,1.340422E+05,9.250293E+00,1.313507E+01,1.195008E+05,1.273563E+05,6.166962E+00,1.247961E+01,3.022677E+04,1.498260E+04,1.559540E+00,1.468235E+00,1.971392E+04,9.405608E+03,1.017130E+00,9.217228E-01,3.031409E+04,1.509198E+04,1.564046E+00,1.478967E+00,1.994709E+04,1.382408E+04,1.029161E+00,1.354679E+00
19:45:00,1.000905E+04,3.203492E+04,5.166088E-01,3.139007E+00,1.295916E+04,6.608169E+04,6.688765E-01,6.475454E+00,1.482541E+05,7.174867E+05,7.652012E+00,7.030755E+01,1.075957E+05,9.170118E+04,5.551794E+00,8.986256E+00,1.575144E+04,1.114017E+04,8.128538E-01,1.091638E+00,1.065173E+04,7.379749E+03,5.496798E-01,7.231603E-01,1.598517E+04,1.149143E+04,8.249156E-01,1.126073E+00,1.063472E+04,9.647275E+03,5.488018E-01,9.453350E-01,1.779342E+05,1.250039E+05,9.182305E+00,1.224928E+01,1.178071E+05,8.092893E+04,6.079408E+00,7.930413E+00,1.792598E+05,1.301587E+05,9.250713E+00,1.275452E+01,1.195091E+05,1.158284E+05,6.167238E+00,1.135000E+01,3.023962E+04,1.412507E+04,1.560131E+00,1.384200E+00,1.972208E+04,9.120985E+03,1.017504E+00,8.938312E-01,3.032690E+04,1.460909E+04,1.564635E+00,1.431647E+00,1.995525E+04,1.259946E+04,1.029534E+00,1.234674E+00
20:00:00,1.000915E+04,3.188949E+04,5.166142E-01,3.124756E+00,1.295978E+04,6.562479E+04,6.689085E-01,6.430681E+00,1.482613E+05,7.124197E+05,7.652386E+00,6.981102E+01,1.078039E+05,8.665382E+04,5.562438E+00,8.491680E+00,1.575221E+04,1.068536E+04,8.128832E-01,1.047075E+00,1.065224E+04,7.220574E+03,5.496990E-01,7.075632E-01,1.598595E+04,1.124562E+04,8.249448E-01,1.101988E+00,1.063523E+04,9.020719E+03,5.488211E-01,8.839423E-01,1.779420E+05,1.201969E+05,9.182592E+00,1.177826E+01,1.178123E+05,7.907565E+04,6.079598E+00,7.748814E+00,1.792676E+05,1.269611E+05,9.250999E+00,1.244120E+01,1.195142E+05,1.084777E+05,6.167427E+00,1.062974E+01,3.024988E+04,1.355103E+04,1.560635E+00,1.327950E+00,1.972860E+04,8.878084E+03,1.017824E+00,8.700288E-01,3.033713E+04,1.419850E+04,1.565137E+00,1.391412E+00,1.996177E+04,1.180053E+04,1.029854E+00,1.156389E+00
20:15:00,1.000926E+04,3.174036E+04,5.166198E-01,3.110144E+00,1.296040E+04,6.523185E+04,6.689403E-01,6.392176E+00,1.482685E+05,7.080032E+05,7.652757E+00,6.937825E+01,1.079935E+05,8.472644E+04,5.572172E+00,8.302816E+00,1.575271E+04,1.038998E+04,8.129044E-01,1.018135E+00,1.065257E+04,7.087051E+03,5.497131E-01,6.944801E-01,1.598644E+04,1.103939E+04,8.249660E-01,1.081780E+00,1.063555E+04,8.624884E+03,5.488351E-01,8.451599E-01,1.779469E+05,1.168611E+05,9.182808E+00,1.145144E+01,1.178156E+05,7.748131E+04,6.079743E+00,7.592593E+00,1.792725E+05,1.241894E+05,9.251215E+00,1.216961E+01,1.195175E+05,1.034514E+05,6.167571E+00,1.013727E+01,3.025845E+04,1.312956E+04,1.561074E+00,1.286655E+00,1.973406E+04,8.662540E+03,1.018104E+00,8.489076E-01,3.034566E+04,1.383366E+04,1.565574E+00,1.355663E+00,1.996722E+04,1.123955E+04,1.030133E+00,1.101424E+00
20:30:00,1.000938E+04,3.158921E+04,5.166258E-01,3.095332E+00,1.296099E+04,6.490083E+04,6.689710E-01,6.359741E+00,1.482754E+05,7.042137E+05,7.653115E+00,6.900692E+01,1.081684E+05,8.313146E+04,5.581186E+00,8.146556E+00,1.575305E+04,1.016591E+04,8.129208E-01,9.961828E-01,1.065279E+04,6.969420E+03,5.497240E-01,6.829542E-01,1.598678E+04,1.085660E+04,8.249823E-01,1.063870E+00,1.063578E+04,8.336948E+03,5.488461E-01,8.169502E-01,1.779505E+05,1.141632E+05,9.182983E+00,1.118711E+01,1.178179E+05,7.604903E+04,6.079861E+00,7.452251E+00,1.792760E+05,1.216896E+05,9.251390E+00,1.192468E+01,1.195199E+05,9.951830E+04,6.167689E+00,9.751917E+00,3.026592E+04,1.277597E+04,1.561461E+00,1.252011E+00,1.973882E+04,8.465758E+03,1.018351E+00,8.296249E-01,3.035309E+04,1.349985E+04,1.565960E+00,1.322953E+00,1.997198E+04,1.079171E+04,1.030380E+00,1.057544E+00
20:45:00,1.000950E+04,3.143745E+04,5.166319E-01,3.080462E+00,1.296155E+04,6.461634E+04,6.690000E-01,6.331866E+00,1.482820E+05,7.008948E+05,7.653456E+00,6.868172E+01,1.083319E+05,8.166045E+04,5.589614E+00,8.002440E+00,1.575331E+04,9.982530E+03,8.129339E-01,9.782166E-01,1.065297E+04,6.863085E+03,5.497328E-01,6.725350E-01,1.598704E+04,1.069034E+04,8.249955E-01,1.047579E+00,1.063595E+04,8.111267E+03,5.488549E-01,7.948393E-01,1.779533E+05,1.118385E+05,9.183130E+00,1.095935E+01,1.178198E+05,7.474086E+04,6.079959E+00,7.324069E+00,1.792789E+05,1.193921E+05,9.251536E+00,1.169955E+01,1.195218E+05,9.624358E+04,6.167787E+00,9.431060E+00,3.027260E+04,1.246331E+04,1.561806E+00,1.221375E+00,1.974308E+04,8.283183E+03,1.018571E+00,8.117343E-01,3.035974E+04,1.318982E+04,1.566303E+00,1.292572E+00,1.997624E+04,1.041202E+04,1.030600E+00,1.020341E+00
21:00:00,1.000962E+04,3.128622E+04,5.166382E-01,3.065643E+00,1.296207E+04,6.436518E+04,6.690264E-01,6.307256E+00,1.482881E+05,6.979147E+05,7.653768E+00,6.838973E+01,1.084821E+05,8.028115E+04,5.597361E+00,7.867298E+00,1.575352E+04,9.826256E+03,8.129445E-01,9.629053E-01,1.065311E+04,6.765306E+03,5.497399E-01,6.629540E-01,1.598725E+04,1.053672E+04,8.250060E-01,1.032526E+00,1.063609E+04,7.925824E+03,5.488619E-01,7.766700E-01,1.779557E+05,1.097864E+05,9.183251E+00,1.075828E+01,1.178214E+05,7.352693E+04,6.080040E+00,7.205119E+00,1.792813E+05,1.172616E+05,9.251657E+00,1.149079E+01,1.195234E+05,9.342381E+04,6.167868E+00,9.154772E+00,3.027848E+04,1.217995E+04,1.562109E+00,1.193610E+00,1.974683E+04,8.111701E+03,1.018764E+00,7.949303E-01,3.036558E+04,1.289878E+04,1.566604E+00,1.264052E+00,1.997999E+04,1.007927E+04,1.030793E+00,9.877358E-01
21:15:00,1.000974E+04,3.113626E+04,5.166446E-01,3.050949E+00,1.296256E+04,6.413774E+04,6.690519E-01,6.284970E+00,1.482940E+05,6.951787E+05,7.654071E+00,6.812164E+01,1.086254E+05,7.746112E+04,5.604754E+00,7.590957E+00,1.575370E+04,9.686853E+03,8.129534E-01,9.492464E-01,1.065322E+04,6.672855E+03,5.497458E-01,6.538949E-01,1.598743E+04,1.039105E+04,8.250150E-01,1.018252E+00,1.063621E+04,7.765930E+03,5.488679E-01,7.610033E-01,1.779578E+05,1.079167E+05,9.183357E+00,1.057507E+01,1.178228E+05,7.237939E+04,6.080111E+00,7.092675E+00,1.792834E+05,1.152487E+05,9.251763E+00,1.129354E+01,1.195248E+05,9.091868E+04,6.167938E+00,8.909306E+00,3.028389E+04,1.191540E+04,1.562387E+00,1.167686E+00,1.975027E+04,7.947129E+03,1.018941E+00,7.788034E-01,3.037096E+04,1.261991E+04,1.566881E+00,1.236725E+00,1.998344E+04,9.778153E+03,1.030970E+00,9.582299E-01
21:30:00,1.000987E+04,3.098812E+04,5.166510E-01,3.036434E+00,1.296302E+04,6.392762E+04,6.690757E-01,6.264382E+00,1.482995E+05,6.926256E+05,7.654357E+00,6.787147E+01,1.087593E+05,7.456676E+04,5.611665E+00,7.307303E+00,1.575385E+04,9.559016E+03,8.129610E-01,9.367204E-01,1.065332E+04,6.584417E+03,5.497508E-01,6.452291E-01,1.598758E+04,1.025147E+04,8.250226E-01,1.004575E+00,1.063631E+04,7.623212E+03,5.488729E-01,7.470193E-01,1.779596E+05,1.061814E+05,9.183449E+00,1.040504E+01,1.178241E+05,7.128389E+04,6.080173E+00,6.985327E+00,1.792852E+05,1.133284E+05,9.251855E+00,1.110538E+01,1.195260E+05,8.864562E+04,6.168000E+00,8.686577E+00,3.028878E+04,1.166354E+04,1.562640E+00,1.143006E+00,1.975340E+04,7.787230E+03,1.019102E+00,7.631344E-01,3.037582E+04,1.234980E+04,1.567131E+00,1.210256E+00,1.998656E+04,9.499608E+03,1.031131E+00,9.309350E-01
21:45:00,1.000999E+04,3.084215E+04,5.166574E-01,3.022131E+00,1.296345E+04,6.373026E+04,6.690980E-01,6.245044E+00,1.483047E+05,6.902118E+05,7.654627E+00,6.763496E+01,1.088849E+05,7.167702E+04,5.618145E+00,7.024101E+00,1.575398E+04,9.439318E+03,8.129676E-01,9.249916E-01,1.065341E+04,6.499127E+03,5.497553E-01,6.368717E-01,1.598771E+04,1.011674E+04,8.250292E-01,9.913728E-01,1.063640E+04,7.492331E+03,5.488773E-01,7.341948E-01,1.779613E+05,1.045490E+05,9.183533E+00,1.024508E+01,1.178251E+05,7.023071E+04,6.080228E+00,6.882128E+00,1.792868E+05,1.114905E+05,9.251938E+00,1.092529E+01,1.195271E+05,8.654851E+04,6.168055E+00,8.481088E+00,3.029324E+04,1.142080E+04,1.562870E+00,1.119218E+00,1.975624E+04,7.630842E+03,1.019249E+00,7.478091E-01,3.038025E+04,1.208665E+04,1.567360E+00,1.184469E+00,1.998939E+04,9.238191E+03,1.031278E+00,9.053183E-01
22:00:00,1.001011E+04,3.069857E+04,5.166638E-01,3.008061E+00,1.296389E+04,6.354248E+04,6.691204E-01,6.226645E+00,1.483100E+05,6.879076E+05,7.654899E+00,6.740918E+01,1.090075E+05,6.879240E+04,5.624471E+00,6.741408E+00,1.575410E+04,9.325476E+03,8.129738E-01,9.138365E-01,1.065349E+04,6.416378E+03,5.497594E-01,6.287631E-01,1.598783E+04,9.985989E+03,8.250355E-01,9.785608E-01,1.063648E+04,7.369820E+03,5.488815E-01,7.221904E-01,1.779628E+05,1.029974E+05,9.183612E+00,1.009304E+01,1.178262E+05,6.921325E+04,6.080281E+00,6.782428E+00,1.792884E+05,1.097208E+05,9.252018E+00,1.075188E+01,1.195281E+05,8.459260E+04,6.168108E+00,8.289433E+00,3.029752E+04,1.118517E+04,1.563091E+00,1.096128E+00,1.975897E+04,7.477433E+03,1.019390E+00,7.327759E-01,3.038451E+04,1.182959E+04,1.567579E+00,1.159278E+00,1.999212E+04,8.990411E+03,1.031419E+00,8.810376E-01
22:15:00,1.001024E+04,2.297023E+04,5.166702E-01,2.250785E+00,1.296430E+04,4.758731E+04,6.691418E-01,4.663168E+00,1.483150E+05,5.150761E+05,7.655159E+00,5.047315E+01,1.091229E+05,5.103192E+04,5.630424E+00,5.000932E+00,1.575421E+04,6.951915E+03,8.129796E-01,6.812431E-01,1.065356E+04,4.781455E+03,5.497632E-01,4.685515E-01,1.598794E+04,7.440774E+03,8.250412E-01,7.291468E-01,1.063655E+04,5.482132E+03,5.488852E-01,5.372105E-01,1.779642E+05,7.667264E+04,9.183685E+00,7.513399E+00,1.178271E+05,5.153113E+04,6.080329E+00,5.049701E+00,1.792898E+05,8.163239E+04,9.252091E+00,7.999407E+00,1.195290E+05,6.272170E+04,6.168157E+00,6.146254E+00,3.030149E+04,8.300817E+03,1.563295E+00,8.134667E-01,1.976150E+04,5.550607E+03,1.019520E+00,5.439503E-01,3.038845E+04,8.775979E+03,1.567783E+00,8.600303E-01,1.999465E+04,6.650755E+03,1.031549E+00,6.517577E-01
22:30:00,1.001036E+04,1.527811E+04,5.166765E-01,1.497056E+00,1.296472E+04,3.167974E+04,6.691632E-01,3.104356E+00,1.483201E+05,3.428292E+05,7.655420E+00,3.359439E+01,1.092351E+05,3.369731E+04,5.636213E+00,3.302211E+00,1.575432E+04,4.607212E+03,8.129850E-01,4.514774E-01,1.065363E+04,3.167441E+03,5.497668E-01,3.103887E-01,1.598805E+04,4.928605E+03,8.250467E-01,4.829709E-01,1.063662E+04,3.625627E+03,5.488889E-01,3.552862E-01,1.779656E+05,5.074257E+04,9.183756E+00,4.972430E+00,1.178280E+05,3.410676E+04,6.080376E+00,3.342233E+00,1.792912E+05,5.399373E+04,9.252162E+00,5.291012E+00,1.195299E+05,4.135161E+04,6.168204E+00,4.052148E+00,3.030531E+04,5.476369E+03,1.563493E+00,5.366756E-01,1.976394E+04,3.662675E+03,1.019646E+00,3.589362E-01,3.039225E+04,5.787658E+03,1.567979E+00,5.671804E-01,1.999709E+04,4.374569E+03,1.031675E+00,4.286973E-01
22:45:00,1.001048E+04,7.621578E+03,5.166829E-01,7.468159E-01,1.296514E+04,1.581782E+04,6.691849E-01,1.550017E+00,1.483252E+05,1.711436E+05,7.655684E+00,1.677064E+01,1.093443E+05,1.669159E+04,5.641849E+00,1.635718E+00,1.575442E+04,2.290201E+03,8.129904E-01,2.244252E-01,1.065370E+04,1.573780E+03,5.497703E-01,1.542203E-01,1.598815E+04,2.448600E+03,8.250521E-01,2.399468E-01,1.063669E+04,1.798660E+03,5.488924E-01,1.762562E-01,1.779669E+05,2.518981E+04,9.183826E+00,2.468433E+00,1.178289E+05,1.693208E+04,6.080422E+00,1.659230E+00,1.792925E+05,2.678779E+04,9.252231E+00,2.625019E+00,1.195308E+05,2.045359E+04,6.168249E+00,2.004300E+00,3.030903E+04,2.710064E+03,1.563685E+00,2.655821E-01,1.976631E+04,1.812806E+03,1.019768E+00,1.776521E-01,3.039595E+04,2.862968E+03,1.568170E+00,2.805659E-01,1.999946E+04,2.158614E+03,1.031797E+00,2.115391E-01
23:00:00,1.001061E+04,0.000000E+00,5.166892E-01,0.000000E+00,1.296555E+04,0.000000E+00,6.692064E-01,0.000000E+00,1.483303E+05,0.000000E+00,7.655947E+00,0.000000E+00,1.094498E+05,0.000000E+00,5.647290E+00,0.000000E+00,1.575452E+04,0.000000E+00,8.129956E-01,0.000000E+00,1.065377E+04,0.000000E+00,5.497737E-01,0.000000E+00,1.598825E+04,0.000000E+00,8.250572E-01,0.000000E+00,1.063676E+04,0.000000E+00,5.488958E-01,0.000000E+00,1.779682E+05,0.000000E+00,9.183893E+00,0.000000E+00,1.178297E+05,0.000000E+00,6.080466E+00,0.000000E+00,1.792938E+05,0.000000E+00,9.252298E+00,0.000000E+00,1.195317E+05,0.000000E+00,6.168293E+00,0.000000E+00,3.031263E+04,0.000000E+00,1.563871E+00,0.000000E+00,1.976861E+04,0.000000E+00,1.019887E+00,0.000000E+00,3.039953E+04,0.000000E+00,1.568354E+00,0.000000E+00,2.000176E+04,0.000000E+00,1.031916E+00,0.000000E+00
23:15:00,1.001073E+04,0.000000E+00,5.166954E-01,0.000000E+00,1.296597E+04,0.000000E+00,6.692278E-01,0.000000E+00,1.483354E+05,0.000000E+00,7.656208E+00,0.000000E+00,1.095514E+05,0.000000E+00,5.652535E+00,0.000000E+00,1.575462E+04,0.000000E+00,8.130006E-01,0.000000E+00,1.065383E+04,0.000000E+00,5.497770E-01,0.000000E+00,1.598835E+04,0.000000E+00,8.250623E-01,0.000000E+00,1.063682E+04,0.000000E+00,5.488991E-01,0.000000E+00,1.779695E+05,0.000000E+00,9.183958E+00,0.000000E+00,1.178306E+05,0.000000E+00,6.080509E+00,0.000000E+00,1.792950E+05,0.000000E+00,9.252363E+00,0.000000E+00,1.195325E+05,0.000000E+00,6.168336E+00,0.000000E+00,3.031612E+04,0.000000E+00,1.564050E+00,0.000000E+00,1.977083E+04,0.000000E+00,1.020002E+00,0.000000E+00,3.040299E+04,0.000000E+00,1.568533E+00,0.000000E+00,2.000398E+04,0.000000E+00,1.032030E+00,0.000000E+00
23:30:00,1.001085E+04,0.000000E+00,5.167016E-01,0.000000E+00,1.296638E+04,0.000000E+00,6.692490E-01,0.000000E+00,1.483404E+05,0.000000E+00,7.656467E+00,0.000000E+00,1.096494E+05,0.000000E+00,5.657589E+00,0.000000E+00,1.575471E+04,0.000000E+00,8.130055E-01,0.000000E+00,1.065389E+04,0.000000E+00,5.497803E-01,0.000000E+00,1.598844E+04,0.000000E+00,8.250672E-01,0.000000E+00,1.063688E+04,0.000000E+00,5.489023E-01,0.000000E+00,1.779707E+05,0.000000E+00,9.184021E+00,0.000000E+00,1.178314E+05,0.000000E+00,6.080551E+00,0.000000E+00,1.792963E+05,0.000000E+00,9.252426E+00,0.000000E+00,1.195333E+05,0.000000E+00,6.168378E+00,0.000000E+00,3.031949E+04,0.000000E+00,1.564224E+00,0.000000E+00,1.977298E+04,0.000000E+00,1.020113E+00,0.000000E+00,3.040634E+04,0.000000E+00,1.568706E+00,0.000000E+00,2.000612E+04,0.000000E+00,1.032141E+00,0.000000E+00
23:45:00,1.001096E+04,0.000000E+00,5.167077E-01,0.000000E+00,1.296678E+04,0.000000E+00,6.692699E-01,0.000000E+00,1.483453E+05,0.000000E+00,7.656723E+00,0.000000E+00,1.097437E+05,0.000000E+00,5.662459E+00,0.000000E+00,1.575480E+04,0.000000E+00,8.130102E-01,0.000000E+00,1.065396E+04,0.000000E+00,5.497834E-01,0.000000E+00,1.598853E+04,0.000000E+00,8.250719E-01,0.000000E+00,1.063694E+04,0.000000E+00,5.489054E-01,0.000000E+00,1.779719E+05,0.000000E+00,9.184082E+00,0.000000E+00,1.178322E+05,0.000000E+00,6.080591E+00,0.000000E+00,1.792975E+05,0.000000E+00,9.252487E+00,0.000000E+00,1.195341E+05,0.000000E+00,6.168418E+00,0.000000E+00,3.032275E+04,0.000000E+00,1.564392E+00,0.000000E+00,1.977506E+04,0.000000E+00,1.020220E+00,0.000000E+00,3.040958E+04,0.000000E+00,1.568873E+00,0.000000E+00,2.000820E+04,0.000000E+00,1.032248E+00,0.000000E+00
24:00:00,1.001108E+04,0.000000E+00,5.167138E-01,0.000000E+00,1.296719E+04,0.000000E+00,6.692907E-01,0.000000E+00,1.483503E+05,0.000000E+00,7.656977E+00,0.000000E+00,1.098347E+05,0.000000E+00,5.667153E+00,0.000000E+00,1.575490E+04,0.000000E+00,8.130149E-01,0.000000E+00,1.065401E+04,0.000000E+00,5.497864E-01,0.000000E+00,1.598863E+04,0.000000E+00,8.250766E-01,0.000000E+00,1.063700E+04,0.000000E+00,5.489085E-01,0.000000E+00,1.779731E+05,0.000000E+00,9.184142E+00,0.000000E+00,1.178329E+05,0.000000E+00,6.080630E+00,0.000000E+00,1.792986E+05,0.000000E+00,9.252547E+00,0.000000E+00,1.195349E+05,0.000000E+00,6.168457E+00,0.000000E+00,3.032590E+04,0.000000E+00,1.564555E+00,0.000000E+00,1.977707E+04,0.000000E+00,1.020324E+00,0.000000E+00,3.041272E+04,0.000000E+00,1.569035E+00,0.000000E+00,2.001021E+04,0.000000E+00,1.032352E+00,0.000000E+00
Peak,1.001108E+04,4.986118E+04,5.167138E-01,4.627522E+00,1.296719E+04,1.161999E+05,6.692907E-01,1.016694E+01,1.483503E+05,1.278926E+06,7.656977E+00,1.134769E+02,1.112333E+05,1.891217E+05,5.739321E+00,1.853356E+01,1.575490E+04,1.949235E+04,8.130149E-01,1.744287E+00,1.065401E+04,2.081942E+04,5.497864E-01,1.889456E+00,1.598863E+04,2.451626E+04,8.250766E-01,2.402390E+00,1.063700E+04,2.045560E+04,5.489085E-01,2.004471E+00,1.779731E+05,2.270342E+05,9.184142E+00,2.032784E+01,1.178329E+05,2.259348E+05,6.080630E+00,2.050131E+01,1.792986E+05,2.741758E+05,9.252547E+00,2.686689E+01,1.195349E+05,2.262387E+05,6.168457E+00,2.216939E+01,3.037549E+04,2.092579E+04,1.567114E+00,1.875000E+00,1.980873E+04,2.174665E+04,1.021957E+00,2.131087E+00,3.046201E+04,2.842654E+04,1.571578E+00,2.785704E+00,2.004183E+04,2.383978E+04,1.033984E+00,2.336205E+00

Peak Vol Flow (m3/s),,,4.394256E-01,3.935353E+00,,,5.691806E-01,8.646209E+00,,,6.511673E+00,9.650339E+01,,,4.880853E+00,1.576138E+01,,,6.914070E-01,1.483383E+00,,,4.675513E-01,1.606838E+00,,,7.016645E-01,2.043049E+00,,,4.668047E-01,1.704649E+00,,,7.810411E+00,1.728728E+01,,,5.171111E+00,1.743479E+01,,,7.868584E+00,2.284824E+01,,,5.245801E+00,1.885337E+01,,,1.332710E+00,1.594544E+00,,,8.690965E-01,1.812327E+00,,,1.336507E+00,2.369028E+00,,,8.793240E-01,1.986763E+00
